Model Name,Param Name,File Size(Bytes),Comp Ratio(BDI1B),Comp Ratio(BDI2B),Comp Ratio(BDIZV)
InceptionV3_Imagenet_output,ConvReLU2d_28_output0,192000,1.2052446976295286,1.0164484655333972,3.456540084388185
InceptionV3_Imagenet_output,ConvReLU2d_28_output1,192000,1.216247354305682,1.0176714405351255,3.531310493233953
InceptionV3_Imagenet_output,ConvReLU2d_28_output2,192000,1.2262180752208152,1.027083990863232,3.5201100034376065
InceptionV3_Imagenet_output,ConvReLU2d_29_output0,44236,1.184859709170311,0.9922480620155035,1.0320111546068174
InceptionV3_Imagenet_output,ConvReLU2d_29_output1,44236,1.1959624368708206,0.9922480620155035,1.0404239426430537
InceptionV3_Imagenet_output,ConvReLU2d_29_output2,44236,1.1866122427076027,0.9922480620155035,1.0333404405085618
InceptionV3_Imagenet_output,ConvReLU2d_2_output0,2433228,1.289472633035113,1.0652468139010907,1.5080246143176643
InceptionV3_Imagenet_output,ConvReLU2d_2_output1,2433228,1.3437632800818446,1.0702429165379197,1.5092685705973998
InceptionV3_Imagenet_output,ConvReLU2d_2_output2,2433228,1.305920822898601,1.0703766243107011,1.5211947289311274
InceptionV3_Imagenet_output,ConvReLU2d_30_output0,88473,1.1472208125736685,0.9927715170834641,1.003339340838224
InceptionV3_Imagenet_output,ConvReLU2d_30_output1,88473,1.1529915560523647,0.9922480620155038,1.0077505689732276
InceptionV3_Imagenet_output,ConvReLU2d_30_output2,88473,1.1519272752136305,0.9922480620155038,1.0069374378298839
InceptionV3_Imagenet_output,ConvReLU2d_31_output0,58982,1.2072411118194173,0.9922480620155036,1.048949275604108
InceptionV3_Imagenet_output,ConvReLU2d_31_output1,58982,1.198926043446424,0.9938206557017726,1.0426661006155802
InceptionV3_Imagenet_output,ConvReLU2d_31_output2,58982,1.2125214064211547,0.9953982420440246,1.0529333744188847
InceptionV3_Imagenet_output,ConvReLU2d_32_output0,58982,1.2454065018104599,0.9922480620155036,1.077643477605084
InceptionV3_Imagenet_output,ConvReLU2d_32_output1,58982,1.2353348003772395,0.9953982420440246,1.0700942214476332
InceptionV3_Imagenet_output,ConvReLU2d_32_output2,58982,1.2531211633209494,0.9938206557017726,1.083414896403413
InceptionV3_Imagenet_output,ConvReLU2d_33_output0,88473,1.2771513610200111,1.0038930821179273,1.10133062300675
InceptionV3_Imagenet_output,ConvReLU2d_33_output1,88473,1.2725209468949676,1.0049652884298552,1.097885637947112
InceptionV3_Imagenet_output,ConvReLU2d_33_output2,88473,1.2821082423884425,0.9985661868473044,1.1050146875326974
InceptionV3_Imagenet_output,ConvReLU2d_34_output0,58982,1.2214252966454004,1.0082015582105377,1.0596412223518068
InceptionV3_Imagenet_output,ConvReLU2d_34_output1,58982,1.2240219287316219,1.0033619024112073,1.0615949859520204
InceptionV3_Imagenet_output,ConvReLU2d_34_output2,58982,1.2246227201545734,1.0017589925306547,1.0620468780616343
InceptionV3_Imagenet_output,ConvReLU2d_35_output0,58982,1.1918623607646284,1.0114540166276285,1.037319588989566
InceptionV3_Imagenet_output,ConvReLU2d_35_output1,58982,1.2010422317819562,1.0098251685354758,1.0442662485633232
InceptionV3_Imagenet_output,ConvReLU2d_35_output2,58982,1.2099732885833707,1.0098251685354758,1.0510113336230815
InceptionV3_Imagenet_output,ConvReLU2d_36_output0,58982,1.2420997732067924,1.0155492190932347,1.0751667293683091
InceptionV3_Imagenet_output,ConvReLU2d_36_output1,58982,1.242512153669815,1.0122704127632898,1.0754757001224742
InceptionV3_Imagenet_output,ConvReLU2d_36_output2,58982,1.2531211633209494,1.0188493349581267,1.083414896403413
InceptionV3_Imagenet_output,ConvReLU2d_37_output0,58982,1.3193882518844322,1.0155492190932347,1.1325964462250144
InceptionV3_Imagenet_output,ConvReLU2d_37_output1,58982,1.3430626997282837,1.0205074489910748,1.1499978051243027
InceptionV3_Imagenet_output,ConvReLU2d_37_output2,58982,1.3476572212457663,1.0238399207941427,1.153364689653148
InceptionV3_Imagenet_output,ConvReLU2d_38_output0,88473,1.4627815390976275,1.035375646758598,1.2366609399604662
InceptionV3_Imagenet_output,ConvReLU2d_38_output1,88473,1.4953043507662653,1.0457318515015368,1.2598263693532648
InceptionV3_Imagenet_output,ConvReLU2d_38_output2,88473,1.5097766435941857,1.051575318035905,1.2700837886544272
InceptionV3_Imagenet_output,ConvReLU2d_39_output0,88473,1.4289112685812138,1.0849187365838697,1.2123658631448546
InceptionV3_Imagenet_output,ConvReLU2d_39_output1,88473,1.410783285548515,1.0880551113298067,1.1992908498615256
InceptionV3_Imagenet_output,ConvReLU2d_39_output2,88473,1.4049595638093608,1.0719410509986425,1.195079727267046
InceptionV3_Imagenet_output,ConvReLU2d_3_output0,746496,1.267375144203956,1.0161869303911626,1.6547257191528602
InceptionV3_Imagenet_output,ConvReLU2d_3_output1,746496,1.299517835390334,1.0192477051443272,1.6209612145222834
InceptionV3_Imagenet_output,ConvReLU2d_3_output2,746496,1.2847061283521233,1.0176151281261332,1.6770320081189902
InceptionV3_Imagenet_output,ConvReLU2d_40_output0,88473,1.2070157243111017,0.9922480620155038,1.048779114061013
InceptionV3_Imagenet_output,ConvReLU2d_40_output1,88473,1.2180109960856136,0.994345201290598,1.0570705516431573
InceptionV3_Imagenet_output,ConvReLU2d_40_output2,88473,1.2128812408830438,0.9922480620155038,1.0532047112477838
InceptionV3_Imagenet_output,ConvReLU2d_41_output0,73728,1.2989257541522967,0.9972946650795367,1.117484568427514
InceptionV3_Imagenet_output,ConvReLU2d_41_output1,73728,1.2987455658825624,0.9992004011546748,1.1173512011320816
InceptionV3_Imagenet_output,ConvReLU2d_41_output2,73728,1.30435474882573,0.9979291022048968,1.1215004449312065
InceptionV3_Imagenet_output,ConvReLU2d_42_output0,73728,1.2372986954141254,0.9990243902439022,2.364099850897022
InceptionV3_Imagenet_output,ConvReLU2d_42_output1,73728,1.2356656673642925,0.9973486283209781,2.3757552322490203
InceptionV3_Imagenet_output,ConvReLU2d_42_output2,73728,1.2391000189071655,0.9990785408423218,2.3561011268719607
InceptionV3_Imagenet_output,ConvReLU2d_43_output0,88473,1.2367884722275628,1.0028231612603316,1.0711848395759973
InceptionV3_Imagenet_output,ConvReLU2d_43_output1,88473,1.2397919849735775,1.0028231612603316,1.073437139701688
InceptionV3_Imagenet_output,ConvReLU2d_43_output2,88473,1.244876380417208,1.0049652884298552,1.0772465345705606
InceptionV3_Imagenet_output,ConvReLU2d_44_output0,73728,1.2906885142587046,1.0231757750700823,2.721544452852475
InceptionV3_Imagenet_output,ConvReLU2d_44_output1,73728,1.2985654275976852,1.0303106527480819,2.7179952720419145
InceptionV3_Imagenet_output,ConvReLU2d_44_output2,73728,1.2938993089832178,1.0276252334624925,2.6971890562051564
InceptionV3_Imagenet_output,ConvReLU2d_45_output0,73728,1.3036282622533415,1.0083564697676326,2.684214837670315
InceptionV3_Imagenet_output,ConvReLU2d_45_output1,73728,1.2987455658825624,1.021602072912192,2.6167647137115013
InceptionV3_Imagenet_output,ConvReLU2d_45_output2,73728,1.3100125931996718,1.0187083759361095,2.651216102628183
InceptionV3_Imagenet_output,ConvReLU2d_46_output0,73728,1.3237189197923607,0.9972946650795367,1.135786208211296
InceptionV3_Imagenet_output,ConvReLU2d_46_output1,73728,1.3166449020592663,1.001113434538196,1.1305742922697395
InceptionV3_Imagenet_output,ConvReLU2d_46_output2,73728,1.312952018431333,0.9998372660699754,1.1278503450530915
InceptionV3_Imagenet_output,ConvReLU2d_47_output0,73728,1.2896217875555902,1.006250853009417,1.1105914251821722
InceptionV3_Imagenet_output,ConvReLU2d_47_output1,73728,1.2857254963509375,1.0088393858952955,1.1077006287607327
InceptionV3_Imagenet_output,ConvReLU2d_47_output2,73728,1.2921135646687694,1.006250853009417,1.1124388919065722
InceptionV3_Imagenet_output,ConvReLU2d_48_output0,88473,1.5729996376416917,1.0405279813653634,1.3145301971654102
InceptionV3_Imagenet_output,ConvReLU2d_48_output1,88473,1.5635833296504171,1.0434126085315212,1.3079476809097426
InceptionV3_Imagenet_output,ConvReLU2d_48_output2,88473,1.5562173123193788,1.0498154324577749,1.302789387439471
InceptionV3_Imagenet_output,ConvReLU2d_49_output0,88473,1.552560268390992,1.0842936301672141,1.3002254681634173
InceptionV3_Imagenet_output,ConvReLU2d_49_output1,88473,1.617630652462164,1.1157955821317285,1.3455543976815472
InceptionV3_Imagenet_output,ConvReLU2d_49_output2,88473,1.586553898311165,1.1046610381175999,1.3239826658383789
InceptionV3_Imagenet_output,ConvReLU2d_4_output0,1661337,1.2058564146263744,1.0005842169866208,1.5450594122343677
InceptionV3_Imagenet_output,ConvReLU2d_4_output1,1661337,1.2321191556599764,1.0017196676434765,1.5323556523538768
InceptionV3_Imagenet_output,ConvReLU2d_4_output2,1661337,1.2259114620565508,1.0034198049104581,1.5589519917009138
InceptionV3_Imagenet_output,ConvReLU2d_50_output0,88473,1.2235840965055471,0.9927715170834641,1.0612656283746489
InceptionV3_Imagenet_output,ConvReLU2d_50_output1,88473,1.2282674545161025,0.9927715170834641,1.064787045299617
InceptionV3_Imagenet_output,ConvReLU2d_50_output2,88473,1.2214550074573274,0.9927715170834641,1.0596635836488233
InceptionV3_Imagenet_output,ConvReLU2d_51_output0,73728,1.304900145351731,0.9953961846386475,1.1219036206453818
InceptionV3_Imagenet_output,ConvReLU2d_51_output1,73728,1.2949731267783746,1.0017527412057228,1.1145578231292514
InceptionV3_Imagenet_output,ConvReLU2d_51_output2,73728,1.295510704331152,0.9998372660699754,1.114956021708433
InceptionV3_Imagenet_output,ConvReLU2d_52_output0,73728,1.358878659699759,1.0123161840425092,2.8331996368579557
InceptionV3_Imagenet_output,ConvReLU2d_52_output1,73728,1.3337132158411003,1.0098895981152232,2.839596753227995
InceptionV3_Imagenet_output,ConvReLU2d_52_output2,73728,1.3339032382813292,1.0109004154497963,2.8647530234591274
InceptionV3_Imagenet_output,ConvReLU2d_53_output0,88473,1.3134443611199795,1.004428899134661,1.1282136319861216
InceptionV3_Imagenet_output,ConvReLU2d_53_output1,88473,1.3091576501235918,1.0092771153078106,1.1250492895938535
InceptionV3_Imagenet_output,ConvReLU2d_53_output2,88473,1.3112975022516427,1.007116586771119,1.1266292388871018
InceptionV3_Imagenet_output,ConvReLU2d_54_output0,73728,1.4020195105254147,1.0056057940177583,1.1929517984563853
InceptionV3_Imagenet_output,ConvReLU2d_54_output1,73728,1.4183746347797854,1.0166855125623981,1.2047723220030513
InceptionV3_Imagenet_output,ConvReLU2d_54_output2,73728,1.4026496586263721,1.0088393858952955,1.1934079941728122
InceptionV3_Imagenet_output,ConvReLU2d_55_output0,73728,1.3864477776132345,1.004961561528815,1.1816591839310504
InceptionV3_Imagenet_output,ConvReLU2d_55_output1,73728,1.3776750052554128,1.0101386529292484,1.1752806570782968
InceptionV3_Imagenet_output,ConvReLU2d_55_output2,73728,1.3586814553747275,1.0004749433460436,1.161429811969447
InceptionV3_Imagenet_output,ConvReLU2d_56_output0,73728,1.3516200218615295,1.006896740095325,1.1562659891670635
InceptionV3_Imagenet_output,ConvReLU2d_56_output1,73728,1.3344736306251268,1.0101386529292484,1.143694809954277
InceptionV3_Imagenet_output,ConvReLU2d_56_output2,73728,1.3469530366868767,1.0101386529292484,1.152848875050574
InceptionV3_Imagenet_output,ConvReLU2d_57_output0,73728,1.3442454823292922,1.0134015092161146,1.150864869611028
InceptionV3_Imagenet_output,ConvReLU2d_57_output1,73728,1.3291688638299595,1.008191004936482,1.1397961668231935
InceptionV3_Imagenet_output,ConvReLU2d_57_output2,73728,1.3339032382813292,1.004961561528815,1.1432758229680928
InceptionV3_Imagenet_output,ConvReLU2d_58_output0,88473,1.2924357192304388,1.0147192106923648,1.1126776731364663
InceptionV3_Imagenet_output,ConvReLU2d_58_output1,88473,1.2619406432190556,1.011990846681922,1.0900010629137082
InceptionV3_Imagenet_output,ConvReLU2d_58_output2,88473,1.2672087109137145,1.010903604818616,1.093929143450809
InceptionV3_Imagenet_output,ConvReLU2d_59_output0,88473,1.4475111900300306,1.141426525055169,3.259809364101665
InceptionV3_Imagenet_output,ConvReLU2d_59_output1,88473,1.4777939521021861,1.1664600532798775,3.192218678239998
InceptionV3_Imagenet_output,ConvReLU2d_59_output2,88473,1.4862025364312685,1.1879868908827163,3.2521532903747676
InceptionV3_Imagenet_output,ConvReLU2d_5_output0,128000,1.2566174900538234,0.992971622732844,1.0860273670411904
InceptionV3_Imagenet_output,ConvReLU2d_5_output1,128000,1.281484920651805,0.9926097105146835,1.1045516372497095
InceptionV3_Imagenet_output,ConvReLU2d_5_output2,128000,1.2735526397612087,0.9944219145729423,1.0986535057132127
InceptionV3_Imagenet_output,ConvReLU2d_60_output0,88473,1.3221025568203049,1.011990846681922,1.134596019523959
InceptionV3_Imagenet_output,ConvReLU2d_60_output1,88473,1.3817975882439093,1.0428344042916935,1.178279599615668
InceptionV3_Imagenet_output,ConvReLU2d_60_output2,88473,1.3444167254086443,1.0229932916955815,1.1509903848812788
InceptionV3_Imagenet_output,ConvReLU2d_61_output0,88473,1.366997733854437,1.0130804297528233,1.1675012828614655
InceptionV3_Imagenet_output,ConvReLU2d_61_output1,88473,1.401453377250229,1.0280228273882166,1.1925418941215926
InceptionV3_Imagenet_output,ConvReLU2d_61_output2,88473,1.3280430629014153,1.0049652884298552,1.1389682092555329
InceptionV3_Imagenet_output,ConvReLU2d_62_output0,88473,1.3767163133676414,0.9996270385732529,1.174582885827497
InceptionV3_Imagenet_output,ConvReLU2d_62_output1,88473,1.3751992101560249,1.0012225492415665,1.1734783906597233
InceptionV3_Imagenet_output,ConvReLU2d_62_output2,88473,1.314674296755973,0.9938200858446256,1.1291210018702085
InceptionV3_Imagenet_output,ConvReLU2d_63_output0,88473,1.7813134084878628,1.1435959763129993,1.4569114261829947
InceptionV3_Imagenet_output,ConvReLU2d_63_output1,88473,1.8619308628071158,1.1997341399563228,1.5103986338652005
InceptionV3_Imagenet_output,ConvReLU2d_63_output2,88473,1.7202009053381886,1.1477809499091616,1.4157739512511351
InceptionV3_Imagenet_output,ConvReLU2d_64_output0,88473,1.3102267024907088,0.9990963311042832,1.1258387099340486
InceptionV3_Imagenet_output,ConvReLU2d_64_output1,88473,1.3182232274098262,1.0081956935562926,1.1317378390611927
InceptionV3_Imagenet_output,ConvReLU2d_64_output2,88473,1.300065408952942,0.9980366049062308,1.1183279702109634
InceptionV3_Imagenet_output,ConvReLU2d_65_output0,88473,1.244049052788888,0.9996270385732529,1.0766269591904116
InceptionV3_Imagenet_output,ConvReLU2d_65_output1,88473,1.2683535409302422,1.0098186966251084,1.094782183548808
InceptionV3_Imagenet_output,ConvReLU2d_65_output2,88473,1.2258544013776445,1.0022890555945876,1.0629731171084553
InceptionV3_Imagenet_output,ConvReLU2d_66_output0,88473,1.3757045395776746,1.007116586771119,1.173846324845593
InceptionV3_Imagenet_output,ConvReLU2d_66_output1,88473,1.3770539020977384,1.008736114595926,1.1748286116087512
InceptionV3_Imagenet_output,ConvReLU2d_66_output2,88473,1.32882868501954,1.0006901467410365,1.1395460072310304
InceptionV3_Imagenet_output,ConvReLU2d_67_output0,88473,1.3564317906032957,1.004428899134661,1.1597855430020372
InceptionV3_Imagenet_output,ConvReLU2d_67_output1,88473,1.3579077461599278,1.0049652884298552,1.160864400884613
InceptionV3_Imagenet_output,ConvReLU2d_67_output2,88473,1.2916925278753402,0.9969791243969519,1.1121267941230093
InceptionV3_Imagenet_output,ConvReLU2d_68_output0,88473,1.9172340915556874,1.5370499096343664,4.914494474888696
InceptionV3_Imagenet_output,ConvReLU2d_68_output1,88473,1.9645179381534885,1.5554031478062074,5.11674187203517
InceptionV3_Imagenet_output,ConvReLU2d_68_output2,88473,1.738035994566672,1.395210903240054,4.670459795910283
InceptionV3_Imagenet_output,ConvReLU2d_69_output0,88473,1.6775502849718817,1.1498849439020267,1.3867561401995905
InceptionV3_Imagenet_output,ConvReLU2d_69_output1,88473,1.9026189835977407,1.2574531909751345,1.5370632651819924
InceptionV3_Imagenet_output,ConvReLU2d_69_output2,88473,1.7631372392673192,1.1966824965160798,1.4447300666232445
InceptionV3_Imagenet_output,ConvReLU2d_6_output0,96000,1.21449038844716,0.9968226278736526,1.5103809188543915
InceptionV3_Imagenet_output,ConvReLU2d_6_output1,96000,1.237797301021666,0.998637276216829,1.5206234556168026
InceptionV3_Imagenet_output,ConvReLU2d_6_output2,96000,1.236040229246836,1.0034493571652554,1.514739121687987
InceptionV3_Imagenet_output,ConvReLU2d_70_output0,88473,1.4917295262028338,1.0241067086584996,1.2572878500886657
InceptionV3_Imagenet_output,ConvReLU2d_70_output1,88473,1.5366293286541373,1.034806313104723,1.2890334944965256
InceptionV3_Imagenet_output,ConvReLU2d_70_output2,88473,1.4820840969785827,1.0285847191533897,1.2504289831817383
InceptionV3_Imagenet_output,ConvReLU2d_71_output0,25600,1.4840149560882283,0.9995314696236135,1.2518031343976914
InceptionV3_Imagenet_output,ConvReLU2d_71_output1,25600,1.461333181111126,0.997700611871078,1.2356255957911497
InceptionV3_Imagenet_output,ConvReLU2d_71_output2,25600,1.4438091746741197,0.997700611871078,1.2230735695473784
InceptionV3_Imagenet_output,ConvReLU2d_72_output0,88473,1.5081547918460603,1.0202203125901146,1.2689358344392236
InceptionV3_Imagenet_output,ConvReLU2d_72_output1,88473,1.495702611408689,1.0114469335711915,1.2601090599544809
InceptionV3_Imagenet_output,ConvReLU2d_72_output2,88473,1.4673681547365995,1.0169125171022222,1.2399375461088105
InceptionV3_Imagenet_output,ConvReLU2d_73_output0,88473,1.4166554882626754,1.007655851257747,1.2035317550087339
InceptionV3_Imagenet_output,ConvReLU2d_73_output1,88473,1.385889694317841,1.0049652884298552,1.1812537666253204
InceptionV3_Imagenet_output,ConvReLU2d_73_output2,88473,1.3870877946844085,1.0055022509208311,1.1821240623485973
InceptionV3_Imagenet_output,ConvReLU2d_74_output0,88473,1.4673681547365995,1.0610619256700016,1.2399375461088105
InceptionV3_Imagenet_output,ConvReLU2d_74_output1,88473,1.4376908650925393,1.0634603823494047,1.2186801925544464
InceptionV3_Imagenet_output,ConvReLU2d_74_output2,88473,1.4204178644269216,1.0509880342692823,1.2062461643368563
InceptionV3_Imagenet_output,ConvReLU2d_75_output0,15360,1.2955465587044521,0.9922480620155031,1.1149825783972116
InceptionV3_Imagenet_output,ConvReLU2d_75_output1,15360,1.245893661029321,0.9952698762392268,1.0780082113906717
InceptionV3_Imagenet_output,ConvReLU2d_75_output2,15360,1.2802400450084377,0.9952698762392268,1.103626663792638
InceptionV3_Imagenet_output,ConvReLU2d_76_output0,25600,1.3094629156010222,1.0069225928256762,1.1252747252747248
InceptionV3_Imagenet_output,ConvReLU2d_76_output1,25600,1.3906902522663218,1.023959041638334,1.1847395366326319
InceptionV3_Imagenet_output,ConvReLU2d_76_output2,25600,1.3174230484706178,1.0163166461550672,1.1311479937035702
InceptionV3_Imagenet_output,ConvReLU2d_77_output0,30720,1.2282411502766235,0.9983101520863119,1.0647672771228405
InceptionV3_Imagenet_output,ConvReLU2d_77_output1,30720,1.2486853136193883,0.9983101520863119,1.0800975674072117
InceptionV3_Imagenet_output,ConvReLU2d_77_output2,30720,1.2088301263133037,0.9983101520863119,1.0501487026971588
InceptionV3_Imagenet_output,ConvReLU2d_78_output0,30720,1.6452442159383023,1.3312532501300045,4.964347035652954
InceptionV3_Imagenet_output,ConvReLU2d_78_output1,30720,1.757939914163089,1.4436768645143092,5.323052264506475
InceptionV3_Imagenet_output,ConvReLU2d_78_output2,30720,1.562225866737861,1.3052345343303868,4.96114015786179
InceptionV3_Imagenet_output,ConvReLU2d_79_output0,30720,1.4062312247875712,1.0429114611624113,1.1959997080078832
InceptionV3_Imagenet_output,ConvReLU2d_79_output1,30720,1.5825058918981563,1.0916844349680166,1.321162468148243
InceptionV3_Imagenet_output,ConvReLU2d_79_output2,30720,1.3896993960778985,1.0412500423685722,1.184020350349771
InceptionV3_Imagenet_output,ConvReLU2d_7_output0,128000,1.3297095285894038,1.0039530651942021,1.1401937215856264
InceptionV3_Imagenet_output,ConvReLU2d_7_output1,128000,1.3468987787153162,1.0072950193982986,1.1528091279066492
InceptionV3_Imagenet_output,ConvReLU2d_7_output2,128000,1.3430036591603602,1.006178565252252,1.1499545184003952
InceptionV3_Imagenet_output,ConvReLU2d_80_output0,35840,1.2532125810794268,0.9987459941479723,1.0834832292879055
InceptionV3_Imagenet_output,ConvReLU2d_80_output1,35840,1.245325468973275,1.0000558066856404,1.077582804977506
InceptionV3_Imagenet_output,ConvReLU2d_80_output2,35840,1.2426053453872519,0.9987459941479723,1.0755455189979777
InceptionV3_Imagenet_output,ConvReLU2d_81_output0,30720,1.2882731290002982,0.9967876959018783,1.1095910820951111
InceptionV3_Imagenet_output,ConvReLU2d_81_output1,30720,1.2836101535568782,0.9952698762392272,1.1061301647312984
InceptionV3_Imagenet_output,ConvReLU2d_81_output2,30720,1.2731369958815753,0.9983101520863119,1.0983441710799755
InceptionV3_Imagenet_output,ConvReLU2d_82_output0,30720,1.8202826415429727,1.395792630287609,4.864319220948865
InceptionV3_Imagenet_output,ConvReLU2d_82_output1,30720,1.8754149401341529,1.5301852958756716,5.047235685533547
InceptionV3_Imagenet_output,ConvReLU2d_82_output2,30720,1.782031759843375,1.4217614661915112,4.82014670693915
InceptionV3_Imagenet_output,ConvReLU2d_83_output0,30720,1.628077985571476,1.089864121758257,1.3527750714203142
InceptionV3_Imagenet_output,ConvReLU2d_83_output1,30720,1.7161771483638486,1.1255220927676408,1.4130472280677537
InceptionV3_Imagenet_output,ConvReLU2d_83_output2,30720,1.5449025006600527,1.0719893917716434,1.2948503145449366
InceptionV3_Imagenet_output,ConvReLU2d_84_output0,15360,1.5634781281013796,1.2954372944252326,3.865001729940541
InceptionV3_Imagenet_output,ConvReLU2d_84_output1,15360,1.6982461959451032,1.382538253825381,4.363791327817024
InceptionV3_Imagenet_output,ConvReLU2d_84_output2,15360,1.5786633777846275,1.27437152576122,4.261339991677056
InceptionV3_Imagenet_output,ConvReLU2d_85_output0,25600,1.2264648109998557,0.9922480620155034,1.0634320608150205
InceptionV3_Imagenet_output,ConvReLU2d_85_output1,25600,1.2646346885343074,0.9922480620155034,1.0920104082242028
InceptionV3_Imagenet_output,ConvReLU2d_85_output2,25600,1.2172796652480915,0.9922480620155034,1.056519675615443
InceptionV3_Imagenet_output,ConvReLU2d_86_output0,30720,1.8628766344513916,1.129411764705882,1.5110209351655437
InceptionV3_Imagenet_output,ConvReLU2d_86_output1,30720,2.5297223852021093,1.4064646094679967,1.9219670131149833
InceptionV3_Imagenet_output,ConvReLU2d_86_output2,30720,1.9741186109839248,1.199906257323646,1.5833929296248324
InceptionV3_Imagenet_output,ConvReLU2d_87_output0,30720,1.4026916886407992,0.9937566719503118,1.1934384196264674
InceptionV3_Imagenet_output,ConvReLU2d_87_output1,30720,1.5691382381672947,1.0412500423685722,1.31183243390395
InceptionV3_Imagenet_output,ConvReLU2d_87_output2,30720,1.4383790142749278,1.0044467695527068,1.2191746164034938
InceptionV3_Imagenet_output,ConvReLU2d_88_output0,30720,1.3516590492847353,0.9922480620155035,1.1562945502279556
InceptionV3_Imagenet_output,ConvReLU2d_88_output1,30720,1.4923034884780026,1.0297666934835072,1.2576955553849691
InceptionV3_Imagenet_output,ConvReLU2d_88_output2,30720,1.372102371700388,1.0059927301306608,1.1712226924396656
InceptionV3_Imagenet_output,ConvReLU2d_89_output0,35840,1.474972992437882,1.1545275907612018,4.6469263058945485
InceptionV3_Imagenet_output,ConvReLU2d_89_output1,35840,1.482661261130818,1.217143245262514,5.019783605868544
InceptionV3_Imagenet_output,ConvReLU2d_89_output2,35840,1.562583450959447,1.2668787557440786,4.818499596665762
InceptionV3_Imagenet_output,ConvReLU2d_8_output0,128000,1.2765533060736012,1.011409968709504,1.1008858690977894
InceptionV3_Imagenet_output,ConvReLU2d_8_output1,128000,1.3050471167889721,1.014801836157072,1.1220122588605
InceptionV3_Imagenet_output,ConvReLU2d_8_output2,128000,1.2999328452660988,1.0151801151594941,1.1182298770493144
InceptionV3_Imagenet_output,ConvReLU2d_90_output0,30720,1.4637458456920265,1.0176566071487723,2.643006936602675
InceptionV3_Imagenet_output,ConvReLU2d_90_output1,30720,1.6424733338679918,1.1599018312252214,3.8863938263014677
InceptionV3_Imagenet_output,ConvReLU2d_90_output2,30720,1.606621035909705,1.1449442808691435,3.297508352453403
InceptionV3_Imagenet_output,ConvReLU2d_91_output0,30720,1.2981332995277781,0.9952698762392272,1.1168979903471214
InceptionV3_Imagenet_output,ConvReLU2d_91_output1,30720,1.8628766344513916,1.1083450589890675,1.5110209351655437
InceptionV3_Imagenet_output,ConvReLU2d_91_output2,30720,1.6424733338679918,1.1045988997159393,1.3626987823541148
InceptionV3_Imagenet_output,ConvReLU2d_92_output0,30720,1.241927170188896,0.9952698762392272,1.0750374005931598
InceptionV3_Imagenet_output,ConvReLU2d_92_output1,30720,1.9197150422984073,1.2043280539438603,1.5482017651616797
InceptionV3_Imagenet_output,ConvReLU2d_92_output2,30720,1.5090446892384768,1.0632701093728363,1.2695657564392642
InceptionV3_Imagenet_output,ConvReLU2d_93_output0,15360,1.2403476364957744,0.9922480620155031,1.0738536559788157
InceptionV3_Imagenet_output,ConvReLU2d_93_output1,15360,1.323681489141674,0.9952698762392268,1.1357586512866005
InceptionV3_Imagenet_output,ConvReLU2d_93_output2,15360,1.2628333590257426,0.9922480620155031,1.0906670217015035
InceptionV3_Imagenet_output,ConvReLU2d_9_output0,192000,1.2730871368469212,1.0149278978305916,1.0983070626292442
InceptionV3_Imagenet_output,ConvReLU2d_9_output1,192000,1.2911555842479019,1.0159375198425298,1.1117287381878822
InceptionV3_Imagenet_output,ConvReLU2d_9_output2,192000,1.2865226699365784,1.018216530108981,1.108292277454045
ResNet50_Imagenet_output,ConvReLU2d_0_output0,2569011,1.3761018963343643,1.0484720801699783,1.4087728596697255
ResNet50_Imagenet_output,ConvReLU2d_0_output1,2569011,1.4632911619525844,1.0621032038062668,1.438268172747431
ResNet50_Imagenet_output,ConvReLU2d_0_output2,2569011,1.4048013209384618,1.060914539917686,1.4435199959992127
ResNet50_Imagenet_output,ConvReLU2d_10_output0,321126,1.391798118878349,1.0622362712161588,1.8742290441935618
ResNet50_Imagenet_output,ConvReLU2d_10_output1,321126,1.4320285078427788,1.0661654959216234,1.8733610759830628
ResNet50_Imagenet_output,ConvReLU2d_10_output2,321126,1.4197123438564803,1.0776916867629611,1.902023752490724
ResNet50_Imagenet_output,ConvReLU2d_11_output0,321126,1.1984238141048669,1.0033419942909552,1.8860251386413915
ResNet50_Imagenet_output,ConvReLU2d_11_output1,321126,1.2223152242652535,1.0044531063036402,1.892072415281516
ResNet50_Imagenet_output,ConvReLU2d_11_output2,321126,1.2261011599900336,1.0083994554250997,1.9124661147745912
ResNet50_Imagenet_output,ConvReLU2d_12_output0,321126,1.1559533281251688,0.995320794488488,1.8051975158631828
ResNet50_Imagenet_output,ConvReLU2d_12_output1,321126,1.1715979947812498,0.9964822334946613,1.7909087486456827
ResNet50_Imagenet_output,ConvReLU2d_12_output2,321126,1.1774512050898889,0.9986392992157698,1.7879879858976993
ResNet50_Imagenet_output,ConvReLU2d_13_output0,321126,1.1915941414500342,0.994623997323615,2.070129798959094
ResNet50_Imagenet_output,ConvReLU2d_13_output1,321126,1.203766456455795,0.9978044994553977,2.0976443899308
ResNet50_Imagenet_output,ConvReLU2d_13_output2,321126,1.2132586810655992,0.9984529775129787,2.0812417913543566
ResNet50_Imagenet_output,ConvReLU2d_14_output0,321126,1.1673046152699584,0.9935591075271646,2.3068282440760037
ResNet50_Imagenet_output,ConvReLU2d_14_output1,321126,1.1805194148655045,0.9963492721041256,2.2994766722586166
